"Date Time, PST",Day,"Rain, mm","Pressure, mbar","Temp, °C","RH, %","DewPt, °C","Wind Speed, m/s","Gust Speed, m/s","Wind Direction, ø","Solar Radiation, W/m²","Wetness, %","Snow depth, cm","Water Content, m³/m³ 15 cm","WC_cal, m³/m³","Soil Temp, °C","Sfc Temp, °C","Water Content, m³/m³ 5 cm","Water Content, m³/m³ 30 cm","Temp 2, °C","RH 2, %","DewPt 2, °C","Temp 30 cm, °C","RH 30 cm, %","DewPt 30 cm, °C",Comments
2023-09-25 22:00,2023-09-25,0.2,893.65,3.944,99.997,3.945,0,0,241.5,0.6,64.12,NAN,0.0606,0.0648,7.293,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-25 23:00,2023-09-25,0,893.75,3.885,99.997,3.886,0,0,241.5,0.6,64.71,NAN,0.0584,0.0621,7.268,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 0:00,2023-09-26,0,893.85,4.057,99.997,4.058,0,0,241.5,0.6,65.88,NAN,0.0598,0.0638,7.268,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 1:00,2023-09-26,0.2,893.85,4.18,99.997,4.181,0,0,241.5,0.6,70.59,NAN,0.0598,0.0638,7.268,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 2:00,2023-09-26,0,893.45,4.386,99.997,4.388,0,0,241.5,0.6,72.35,NAN,0.0606,0.0648,7.242,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 3:00,2023-09-26,0,893.15,4.488,99.997,4.49,0,0,241.5,0.6,73.53,NAN,0.0628,0.0676,7.217,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 4:00,2023-09-26,0,893.25,4.684,99.997,4.686,0,0,241.5,0.6,72.94,NAN,0.0584,0.0621,7.192,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 5:00,2023-09-26,0,893.55,4.483,99.997,4.485,0,0,241.5,0.6,71.18,NAN,0.0584,0.0621,7.192,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 6:00,2023-09-26,0,893.85,4.207,99.997,4.208,0,0,241.5,0.6,65.88,NAN,0.0577,0.0612,7.167,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 7:00,2023-09-26,0.2,894.15,4.209,99.997,4.21,0,0,241.5,0.6,60.59,NAN,0.0577,0.0612,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 8:00,2023-09-26,0,894.45,4.48,99.997,4.482,0,0,241.5,0.6,57.65,NAN,0.0577,0.0612,7.116,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 9:00,2023-09-26,0,895.05,5.148,99.997,5.151,0,0,241.5,3.1,55.29,NAN,0.0606,0.0648,7.116,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 10:00,2023-09-26,0,895.45,6.271,99.997,6.276,0,0,241.5,8.1,46.47,NAN,0.0606,0.0648,7.091,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 11:00,2023-09-26,0,895.85,7.185,99.997,7.191,0,0,241.5,9.4,22.35,NAN,0.0598,0.0638,7.066,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 12:00,2023-09-26,0,896.25,7.837,99.997,7.844,0,0,265.3,9.4,20,NAN,0.0598,0.0638,7.066,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 13:00,2023-09-26,0,896.55,8.306,99.997,8.314,0,0,355.2,9.4,18.82,NAN,0.0598,0.0638,7.041,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 14:00,2023-09-26,0,897.05,8.789,99.997,8.798,0,0,355.2,10.6,18.24,NAN,0.0577,0.0612,7.041,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 15:00,2023-09-26,0,897.35,9.311,99.997,9.32,0,0,355.2,6.9,17.65,NAN,0.0577,0.0612,7.015,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 16:00,2023-09-26,0,897.65,9.319,99.854,9.307,0,0,355.2,4.4,17.06,NAN,0.0577,0.0612,7.015,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 17:00,2023-09-26,0,898.15,9.386,99.425,9.31,0,0,355.2,1.9,15.29,NAN,0.0577,0.0612,7.015,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 18:00,2023-09-26,0,898.65,8.853,99.553,8.796,0,0,355.2,0.6,17.06,NAN,0.0577,0.0612,7.041,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 19:00,2023-09-26,0,899.25,7.888,99.997,7.895,0,0,355.2,0.6,15.88,NAN,0.0577,0.0612,7.041,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 20:00,2023-09-26,0,899.65,7.325,99.997,7.331,0,0,351,0.6,15.29,NAN,0.0577,0.0612,7.066,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 21:00,2023-09-26,0,900.05,7.051,99.841,7.034,0,0,297.6,0.6,14.71,NAN,0.0577,0.0612,7.091,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 22:00,2023-09-26,0,900.65,6.609,99.771,6.581,0,0,297.6,0.6,13.53,NAN,0.0577,0.0612,7.091,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-26 23:00,2023-09-26,0,900.85,6.496,99.348,6.406,0,0,297.6,0.6,10,NAN,0.0577,0.0612,7.116,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 0:00,2023-09-27,0,900.95,6.853,96.922,6.404,0,0,297.6,0.6,11.76,NAN,0.0577,0.0612,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 1:00,2023-09-27,0,901.35,6.432,97.665,6.095,0,0,283.6,0.6,4.12,NAN,0.0577,0.0612,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 2:00,2023-09-27,0,901.55,6.357,95.644,5.718,0,0,248.5,0.6,7.06,NAN,0.0584,0.0621,7.167,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 3:00,2023-09-27,0,901.75,5.317,97.803,5.001,0,0,268.1,0.6,4.12,NAN,0.0584,0.0621,7.167,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 4:00,2023-09-27,0,902.05,5.236,96.652,4.751,0,0,268.1,0.6,4.71,NAN,0.0584,0.0621,7.167,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 5:00,2023-09-27,0,902.25,4.464,98.457,4.244,0,0,268.1,0.6,5.88,NAN,0.0548,0.0575,7.192,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 6:00,2023-09-27,0,902.45,4.77,97.438,4.402,0,0,268.1,0.6,4.12,NAN,0.0584,0.0621,7.167,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 7:00,2023-09-27,0,902.85,3.641,98.509,3.429,0,0,268.1,0.6,5.88,NAN,0.0548,0.0575,7.167,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 8:00,2023-09-27,0,902.85,3.512,99.135,3.39,0,0,268.1,0.6,4.12,NAN,0.054,0.0565,7.167,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 9:00,2023-09-27,0,903.05,4.772,97.673,4.438,0,0,268.1,3.1,3.53,NAN,0.054,0.0565,7.167,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 10:00,2023-09-27,0,903.05,6.547,94.694,5.763,0,0,268.1,10.6,2.35,NAN,0.0548,0.0575,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 11:00,2023-09-27,0,903.05,8.971,79.744,5.67,0,0.33,237.3,10.6,2.35,NAN,0.0606,0.0648,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 12:00,2023-09-27,0,903.25,9.545,78.091,5.927,0,0,242.9,11.9,2.35,NAN,0.062,0.0666,7.116,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 13:00,2023-09-27,0,903.35,9.467,80.986,6.378,0,0,252.7,9.4,2.35,NAN,0.0628,0.0676,7.116,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 14:00,2023-09-27,0,903.45,9.394,80.929,6.296,0,0,258.3,6.9,2.35,NAN,0.0635,0.0685,7.091,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 15:00,2023-09-27,0,903.65,8.754,88.13,6.907,0,0,258.3,1.9,10,NAN,0.0642,0.0694,7.066,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 16:00,2023-09-27,0,903.85,7.896,92.934,6.832,0,0,258.3,3.1,8.24,NAN,0.0642,0.0694,7.066,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 17:00,2023-09-27,0,903.95,8.016,94.772,7.237,0,0,258.3,1.9,4.12,NAN,0.0649,0.0703,7.066,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 18:00,2023-09-27,0,904.15,7.582,90.631,6.156,0,0,256.9,0.6,2.94,NAN,0.0657,0.0713,7.091,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 19:00,2023-09-27,0,904.45,6.754,92.306,5.6,0,0,256.9,0.6,2.94,NAN,0.0657,0.0713,7.091,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 20:00,2023-09-27,0,904.65,6.346,90.443,4.902,0,0,256.9,0.6,2.35,NAN,0.0664,0.0722,7.116,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 21:00,2023-09-27,0,904.85,6.1,88.939,4.419,0,0,256.9,0.6,2.35,NAN,0.0671,0.0730,7.116,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 22:00,2023-09-27,0,904.95,5.614,92.519,4.502,0,0,256.9,0.6,2.94,NAN,0.0678,0.0739,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-27 23:00,2023-09-27,0,905.05,4.778,94.659,3.997,0,0,256.9,0.6,2.94,NAN,0.0678,0.0739,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 0:00,2023-09-28,0,905.25,4.035,95.94,3.448,0,0,256.9,0.6,4.71,NAN,0.0686,0.0749,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 1:00,2023-09-28,0,905.45,3.293,96.593,2.804,0,0,256.9,0.6,3.53,NAN,0.0686,0.0749,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 2:00,2023-09-28,0,905.45,2.751,97.574,2.405,0,0,256.9,0.6,4.71,NAN,0.07,0.0767,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 3:00,2023-09-28,0,905.65,2.467,98.964,2.32,0,0,256.9,0.6,5.88,NAN,0.0722,0.0795,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 4:00,2023-09-28,0,905.65,3.078,99.426,2.997,0,0,256.9,0.6,5.88,NAN,0.0707,0.0776,7.142,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 5:00,2023-09-28,0,905.75,3.239,99.86,3.219,0,0,256.9,0.6,6.47,NAN,0.0722,0.0795,7.116,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 6:00,2023-09-28,0,905.95,3.429,99.911,3.417,0,0,256.9,0.6,5.88,NAN,0.0693,0.0758,7.116,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 7:00,2023-09-28,0,906.15,3.456,99.612,3.401,0,0,256.9,0.6,5.88,NAN,0.07,0.0767,7.091,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 8:00,2023-09-28,0,906.35,3.314,99.661,3.266,0,0,256.9,0.6,5.88,NAN,0.0715,0.0786,7.066,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 9:00,2023-09-28,0,906.45,3.909,99.942,3.902,0,0,256.9,14.4,4.12,NAN,0.0715,0.0786,7.041,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 10:00,2023-09-28,0,906.45,5.735,95.737,5.112,0,0,256.9,9.4,2.94,NAN,0.0715,0.0786,7.015,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 11:00,2023-09-28,0,906.45,6.995,85.591,4.753,0,0,258.3,11.9,2.35,NAN,0.07,0.0767,6.99,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 12:00,2023-09-28,0,906.65,7.703,78.936,4.289,0,0,306.1,13.1,2.35,NAN,0.07,0.0767,6.965,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 13:00,2023-09-28,0,906.75,7.952,79.753,4.678,0,0,345.4,14.4,2.35,NAN,0.0707,0.0776,6.94,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 14:00,2023-09-28,0,906.65,8.408,77.807,4.769,0,0,341.2,11.9,2.35,NAN,0.0707,0.0776,6.914,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 15:00,2023-09-28,0,906.65,8.381,77.81,4.743,0,0,338.3,6.9,2.35,NAN,0.0707,0.0776,6.914,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 16:00,2023-09-28,0,906.55,8.169,79.489,4.842,0,0,275.2,4.4,2.35,NAN,0.0707,0.0776,6.889,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 17:00,2023-09-28,0,906.75,7.786,82.419,4.987,0,0,226,0.6,2.35,NAN,0.0707,0.0776,6.889,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 18:00,2023-09-28,0,906.85,6.842,85.606,4.605,0,0,227.4,0.6,2.35,NAN,0.0707,0.0776,6.889,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 19:00,2023-09-28,0,907.15,6.126,89.142,4.477,0,0,227.4,0.6,2.35,NAN,0.0707,0.0776,6.889,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 20:00,2023-09-28,0,907.55,5.721,92.068,4.538,0,0,227.4,0.6,2.94,NAN,0.0707,0.0776,6.914,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 21:00,2023-09-28,0,907.65,5.66,93.324,4.671,0,0,227.4,0.6,3.53,NAN,0.0707,0.0776,6.914,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 22:00,2023-09-28,0,907.65,4.727,94.82,3.97,0,0,227.4,0.6,2.94,NAN,0.0707,0.0776,6.914,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-28 23:00,2023-09-28,0,907.75,4.089,95.401,3.422,0,0,227.4,0.6,3.53,NAN,0.0715,0.0786,6.94,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 0:00,2023-09-29,0,907.85,3.499,96.568,3.006,0,0,227.4,0.6,3.53,NAN,0.0707,0.0776,6.94,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 1:00,2023-09-29,0,907.95,3.25,97.481,2.89,0,0,227.4,0.6,4.12,NAN,0.0707,0.0776,6.94,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 2:00,2023-09-29,0,908.05,2.939,98.286,2.695,0,0,227.4,0.6,4.71,NAN,0.0707,0.0776,6.94,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 3:00,2023-09-29,0,908.15,2.606,98.402,2.379,0,0,227.4,0.6,4.71,NAN,0.0707,0.0776,6.94,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 4:00,2023-09-29,0,908.25,2.472,99.268,2.368,0,0,227.4,0.6,5.29,NAN,0.0715,0.0786,6.914,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 5:00,2023-09-29,0,908.45,1.882,98.308,1.642,0,0,227.4,0.6,4.71,NAN,0.0715,0.0786,6.914,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 6:00,2023-09-29,0,908.65,1.338,98.849,1.174,0,0,227.4,0.6,4.12,NAN,0.0715,0.0786,6.889,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 7:00,2023-09-29,0,908.75,1.228,99.783,1.195,0,0,227.4,0.6,5.29,NAN,0.0707,0.0776,6.889,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 8:00,2023-09-29,0,908.85,1.349,99.741,1.31,0,0,227.4,0.6,6.47,NAN,0.0715,0.0786,6.864,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 9:00,2023-09-29,0,909.05,2.711,99.997,2.71,0,0,227.4,4.4,4.12,NAN,0.0715,0.0786,6.839,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 10:00,2023-09-29,0,909.15,3.944,99.78,3.914,0,0,227.4,8.1,4.12,NAN,0.0715,0.0786,6.813,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 11:00,2023-09-29,0,909.15,5.445,94.704,4.668,0,0,240.1,11.9,2.94,NAN,0.0715,0.0786,6.788,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 12:00,2023-09-29,0,909.15,6.896,83.815,4.356,0,0,332.7,15.6,2.35,NAN,0.0707,0.0776,6.763,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 13:00,2023-09-29,0,909.15,7.622,83.977,5.095,0,0,332.7,11.9,2.35,NAN,0.0707,0.0776,6.712,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 14:00,2023-09-29,0,909.05,7.789,83.609,5.196,0,0,308.9,15.6,2.35,NAN,0.0707,0.0776,6.687,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 15:00,2023-09-29,0,908.75,8.606,78.253,5.043,0,0,324.3,13.1,2.35,NAN,0.0707,0.0776,6.687,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 16:00,2023-09-29,0,908.85,8.394,77.386,4.677,0,0,345.4,3.1,2.35,NAN,0.0707,0.0776,6.661,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 17:00,2023-09-29,0,909.05,7.992,82.805,5.256,0,0,345.4,0.6,4.12,NAN,0.0707,0.0776,6.661,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 18:00,2023-09-29,0,909.35,7.301,90.68,5.885,0,0,345.4,0.6,3.53,NAN,0.0707,0.0776,6.661,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 19:00,2023-09-29,0,909.55,6.719,89.682,5.15,0,0,345.4,0.6,2.35,NAN,0.0707,0.0776,6.661,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 20:00,2023-09-29,0,909.75,6.175,88.812,4.473,0,0,345.4,0.6,2.35,NAN,0.0707,0.0776,6.661,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 21:00,2023-09-29,0,909.85,5.341,91.423,4.061,0,0,345.4,0.6,2.94,NAN,0.0715,0.0786,6.687,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 22:00,2023-09-29,0,909.95,4.314,93.06,3.294,0,0,345.4,0.6,2.35,NAN,0.0715,0.0786,6.712,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-29 23:00,2023-09-29,0,909.95,2.944,94.62,2.166,0,0,345.4,0.6,2.94,NAN,0.0707,0.0776,6.712,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 0:00,2023-09-30,0,910.25,2.108,95.523,1.466,0,0,345.4,0.6,2.94,NAN,0.0715,0.0786,6.737,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 1:00,2023-09-30,0,910.45,1.759,96.489,1.259,0,0,345.4,0.6,2.94,NAN,0.0715,0.0786,6.737,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 2:00,2023-09-30,0,910.75,1.461,96.762,1.001,0,0,344,0.6,2.94,NAN,0.0715,0.0786,6.737,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 3:00,2023-09-30,0,910.65,0.88,96.641,0.404,0,0,344,0.6,2.94,NAN,0.0715,0.0786,6.737,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 4:00,2023-09-30,0,910.75,0.52,97.641,0.186,0,0,342.6,0.6,2.94,NAN,0.0715,0.0786,6.737,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 5:00,2023-09-30,0,910.95,0.834,97.801,0.523,0,0,342.6,0.6,3.53,NAN,0.0715,0.0786,6.712,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 6:00,2023-09-30,0,911.25,1.156,97.296,0.773,0,0,342.6,0.6,3.53,NAN,0.0715,0.0786,6.712,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 7:00,2023-09-30,0,911.45,0.947,97.783,0.633,0,0,342.6,0.6,3.53,NAN,0.0715,0.0786,6.687,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 8:00,2023-09-30,0,911.55,0.872,98.904,0.716,0,0,341.2,0.6,3.53,NAN,0.0715,0.0786,6.661,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 9:00,2023-09-30,0,912.05,2.255,98.894,2.098,0,0,341.2,9.4,3.53,NAN,0.0707,0.0776,6.636,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 10:00,2023-09-30,0,912.25,4.475,91.858,3.27,0,0,341.2,9.4,2.35,NAN,0.0715,0.0786,6.585,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 11:00,2023-09-30,0,912.15,6.217,78.561,2.774,0,0,310.3,20.6,2.35,NAN,0.0707,0.0776,6.56,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 12:00,2023-09-30,0,912.25,7.172,69.47,1.971,0,0,335.5,21.9,2.35,NAN,0.0707,0.0776,6.535,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 13:00,2023-09-30,0,912.15,7.882,73.495,3.447,0,0,304.7,19.4,2.35,NAN,0.0707,0.0776,6.509,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 14:00,2023-09-30,0,912.05,8.445,65.235,2.306,0,0,241.5,16.9,2.35,NAN,0.0707,0.0776,6.458,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 15:00,2023-09-30,0,911.95,8.831,61.018,1.736,0,0,321.5,8.1,1.76,NAN,0.0715,0.0786,6.433,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 16:00,2023-09-30,0,911.85,8.641,62.506,1.893,0,0,346.8,4.4,1.76,NAN,0.0707,0.0776,6.433,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 17:00,2023-09-30,0,911.55,8.003,64.643,1.758,0,0,346.8,0.6,1.76,NAN,0.0707,0.0776,6.433,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 18:00,2023-09-30,0,911.45,6.912,71.612,2.146,0,0,346.8,0.6,1.76,NAN,0.0715,0.0786,6.433,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 19:00,2023-09-30,0,911.55,6.059,75.935,2.143,0,0,346.8,0.6,1.76,NAN,0.0715,0.0786,6.433,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 20:00,2023-09-30,0,911.55,5.748,79.496,2.484,0,0,346.8,0.6,1.76,NAN,0.0715,0.0786,6.458,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 21:00,2023-09-30,0,911.75,5.027,80.841,2.015,0,0,346.8,0.6,1.76,NAN,0.0715,0.0786,6.484,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 22:00,2023-09-30,0,911.65,4.952,81.003,1.97,0,0,346.8,0.6,1.76,NAN,0.0715,0.0786,6.484,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-09-30 23:00,2023-09-30,0,911.85,5.191,78.509,1.766,0,0,339.7,0.6,1.76,NAN,0.0715,0.0786,6.509,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-10-01 0:00,2023-10-01,0,911.85,5.338,84.26,2.902,0,0,327.1,0.6,9.41,NAN,0.0715,0.0786,6.509,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-10-01 1:00,2023-10-01,0,911.45,4.55,93.959,3.665,0,0,320.1,0.6,18.82,NAN,0.0715,0.0786,6.509,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-10-01 2:00,2023-10-01,0,910.75,4.193,96.022,3.618,0,0,320.1,0.6,18.24,NAN,0.0715,0.0786,6.535,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-10-01 3:00,2023-10-01,0,910.05,4.078,96.434,3.564,0,0,320.1,0.6,10,NAN,0.0715,0.0786,6.535,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-10-01 4:00,2023-10-01,0,909.45,4.057,96.53,3.557,0,0,320.1,0.6,7.06,NAN,0.0715,0.0786,6.535,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-10-01 5:00,2023-10-01,0,909.15,4.078,97.055,3.655,0,0,320.1,0.6,5.88,NAN,0.0715,0.0786,6.535,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
